Time,Attack_Type,Source_Longitude,Source_Latitude,Destination_Longitude,Destination_Latitiude
2023-12-06 18:30:45,exploit,-96.9522,32.8116,-87.738,41.8986
2023-12-06 18:30:45,exploit,139.701,35.6708,139.701,35.6708
2023-12-06 18:30:45,malware,-97.822,37.751,34.7805,32.0803
2023-12-06 18:30:45,exploit,27.0991,38.4767,28.9757,41.0197
2023-12-06 18:30:45,exploit,-118.244,34.0544,14.2999,46.6233
2023-12-06 18:30:45,exploit,-118.244,34.0544,14.2999,46.6233
2023-12-06 18:30:45,exploit,-118.244,34.0544,14.2999,46.6233
2023-12-06 18:30:45,exploit,-122.0867,37.3891,14.2999,46.6233
2023-12-06 18:30:45,exploit,-8.4204,41.5515,-8.4213,40.2057
2023-12-06 18:30:45,exploit,-8.4204,41.5515,-8.4213,40.2057
2023-12-06 18:30:45,exploit,-8.4204,41.5515,-8.4213,40.2057
2023-12-06 18:30:45,exploit,-8.4204,41.5515,-8.4213,40.2057
2023-12-06 18:30:45,exploit,9.491,51.2993,-47.9319,-15.7783
2023-12-06 18:30:45,malware,113.722,34.7732,39.1708,51.6451
2023-12-06 18:30:45,malware,-97.822,37.751,78.0256,27.1826
2023-12-06 18:30:45,malware,37.6068,55.7386,59.9597,57.9203
2023-12-06 18:30:45,exploit,-83.1131,40.1104,-72.6591,41.8578
2023-12-06 18:30:45,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:45,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:45,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:45,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:45,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:45,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:45,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:45,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:45,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:45,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:45,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:46,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:46,exploit,-77.4903,39.0469,30.2618,59.8983
2023-12-06 18:30:46,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:46,exploit,-6.2591,53.3379,30.2618,59.8983
2023-12-06 18:30:46,exploit,-119.7257,45.8234,108.2277,-6.8352
2023-12-06 18:30:46,exploit,-81.6221,28.6344,-113.9429,51.1202
2023-12-06 18:30:46,exploit,-97.822,37.751,-113.9429,51.1202
2023-12-06 18:30:46,exploit,-97.822,37.751,-113.9429,51.1202
2023-12-06 18:30:46,exploit,-6.2591,53.3379,3.7026,51.1124
2023-12-06 18:30:46,exploit,-97.822,37.751,3.7026,51.1124
2023-12-06 18:30:46,exploit,12.0564,55.7123,3.7026,51.1124
2023-12-06 18:30:46,exploit,12.0564,55.7123,3.7026,51.1124
2023-12-06 18:30:46,exploit,12.0564,55.7123,3.7026,51.1124
2023-12-06 18:30:46,exploit,12.553,52.4095,3.7026,51.1124
2023-12-06 18:30:46,exploit,-97.822,37.751,23.7353,37.9842
2023-12-06 18:30:46,exploit,-76.8545,37.9273,-106.6696,35.1072
2023-12-06 18:30:46,exploit,-84.6469,33.7655,-96.8805,33.0951
2023-12-06 18:30:46,exploit,-80.2447,26.3051,34.7805,32.0803
2023-12-06 18:30:46,exploit,-6.2591,53.3379,21.0067,52.2296
2023-12-06 18:30:46,exploit,4.8975,52.3759,21.0067,52.2296
2023-12-06 18:30:46,exploit,-9.2279,38.752,-8.5151,41.1941
2023-12-06 18:30:46,exploit,-9.2279,38.752,-8.5151,41.1941
2023-12-06 18:30:46,exploit,-9.2279,38.752,-8.5151,41.1941
2023-12-06 18:30:46,exploit,-9.2279,38.752,-8.5151,41.1941
2023-12-06 18:30:46,exploit,-9.2279,38.752,-8.5151,41.1941
2023-12-06 18:30:46,exploit,-77.1674,39.0828,-49.2908,-25.5026
2023-12-06 18:30:46,exploit,-118.2441,34.0544,-49.2908,-25.5026
2023-12-06 18:30:46,malware,139.7144,35.7003,143.1837,42.899
2023-12-06 18:30:46,exploit,-80.2447,26.3051,18.0717,59.3287
2023-12-06 18:30:46,exploit,-104.9868,39.7388,18.0717,59.3287
2023-12-06 18:30:46,exploit,-104.9868,39.7388,18.0717,59.3287
2023-12-06 18:30:46,exploit,10.7559,59.9452,18.0717,59.3287
2023-12-06 18:30:46,exploit,12.0564,55.7123,18.0717,59.3287
2023-12-06 18:30:46,exploit,-104.9868,39.7388,18.0717,59.3287
2023-12-06 18:30:46,exploit,10.7559,59.9452,18.0717,59.3287
2023-12-06 18:30:46,exploit,-104.9868,39.7388,18.0717,59.3287
2023-12-06 18:30:46,exploit,28.9533,41.0145,37.424,37.0492
2023-12-06 18:30:46,malware,-97.822,37.751,35.2186,31.7674
2023-12-06 18:30:46,malware,-97.822,37.751,35.2186,31.7674
2023-12-06 18:30:46,malware,-97.822,37.751,35.2186,31.7674
2023-12-06 18:30:46,malware,-97.822,37.751,35.2186,31.7674
2023-12-06 18:30:46,malware,4.6563,52.3891,34.9023,32.438
2023-12-06 18:30:46,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:46,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,8.6843,50.1188,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-86.7861,36.1671,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-77.539,39.018,-85.6819,44.694
2023-12-06 18:30:47,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,-97.822,37.751,34.7705,32.0123
2023-12-06 18:30:47,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,-97.822,37.751,34.7705,32.0123
2023-12-06 18:30:47,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,8.6843,50.1188,34.7705,32.0123
2023-12-06 18:30:47,exploit,-94.5778,39.1027,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-77.4903,39.0469,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-122.3414,47.6034,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-78.375,36.6534,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-94.5778,39.1027,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-93.6124,41.6021,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-77.2876,38.5648,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-93.6124,41.6021,-77.0757,38.8924
2023-12-06 18:30:47,exploit,8.6843,50.1188,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-77.4903,39.0469,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-93.6124,41.6021,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,8.6843,50.1188,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-73.9901,40.694,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-74.0068,40.7123,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-77.4903,39.0469,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-77.4903,39.0469,-77.0757,38.8924
2023-12-06 18:30:47,exploit,-97.822,37.751,-77.0757,38.8924
2023-12-06 18:30:47,exploit,8.6843,50.1188,37.6171,55.7483
2023-12-06 18:30:48,exploit,-97.822,37.751,37.6171,55.7483
2023-12-06 18:30:48,exploit,-0.093,51.5088,37.6171,55.7483
2023-12-06 18:30:48,exploit,17.9484,59.3996,37.6171,55.7483
2023-12-06 18:30:48,exploit,37.6068,55.7386,37.6171,55.7483
2023-12-06 18:30:48,exploit,2.3387,48.8582,28.9669,41.0218
2023-12-06 18:30:48,exploit,28.0583,-26.2309,38,1
2023-12-06 18:30:48,exploit,-121.9753,37.3417,13.4359,52.4743
2023-12-06 18:30:48,exploit,-121.9753,37.3417,13.4359,52.4743
2023-12-06 18:30:48,exploit,8.6843,50.1188,3.3903,6.4474
2023-12-06 18:30:48,exploit,2.3387,48.8582,3.3903,6.4474
2023-12-06 18:30:48,malware,-97.822,37.751,-64.6137,18.4177
2023-12-06 18:30:48,malware,-97.822,37.751,-64.6137,18.4177
2023-12-06 18:30:48,malware,-97.822,37.751,-64.6137,18.4177
2023-12-06 18:30:48,malware,-97.822,37.751,-64.6137,18.4177
2023-12-06 18:30:48,malware,-97.822,37.751,-64.6137,18.4177
2023-12-06 18:30:48,phishing,-97.822,37.751,-64.6137,18.4177
2023-12-06 18:30:48,malware,-97.822,37.751,-64.6137,18.4177
2023-12-06 18:30:48,malware,-97.822,37.751,-64.6137,18.4177
2023-12-06 18:30:48,malware,-81.6221,28.6344,-64.6137,18.4177
2023-12-06 18:30:48,malware,-97.822,37.751,-64.6137,18.4177
2023-12-06 18:30:48,exploit,65.5346,57.1615,30.3096,59.9417
2023-12-06 18:30:48,exploit,65.5346,57.1615,30.3096,59.9417
2023-12-06 18:30:48,exploit,65.5346,57.1615,30.3096,59.9417
2023-12-06 18:30:48,exploit,119.9527,31.7685,119.9527,31.7685
2023-12-06 18:30:48,exploit,126.9741,37.5112,-116.5106,33.7983
2023-12-06 18:30:48,exploit,65.5346,57.1615,30.3096,59.9417
2023-12-06 18:30:48,exploit,65.5346,57.1615,30.3096,59.9417
2023-12-06 18:30:48,exploit,65.5346,57.1615,30.3096,59.9417
2023-12-06 18:30:48,malware,2.3387,48.8582,-75.5646,6.2529
2023-12-06 18:30:48,exploit,65.5346,57.1615,30.3096,59.9417
2023-12-06 18:30:48,exploit,65.5346,57.1615,30.3096,59.9417
2023-12-06 18:30:48,exploit,65.5346,57.1615,30.3096,59.9417
2023-12-06 18:30:48,exploit,-97.822,37.751,14.285,48.3074
2023-12-06 18:30:48,exploit,-7.936,37.0157,-7.936,37.0157
2023-12-06 18:30:48,malware,60.6524,56.8439,60.6524,56.8439
2023-12-06 18:30:48,malware,60.6524,56.8439,60.6524,56.8439
2023-12-06 18:30:48,phishing,37.6068,55.7386,60.6524,56.8439
2023-12-06 18:30:48,malware,37.6068,55.7386,60.6524,56.8439
2023-12-06 18:30:48,malware,60.6524,56.8439,60.6524,56.8439
2023-12-06 18:30:48,malware,37.6068,55.7386,60.6524,56.8439
2023-12-06 18:30:48,malware,-97.822,37.751,60.6524,56.8439
2023-12-06 18:30:49,malware,-97.822,37.751,60.6524,56.8439
2023-12-06 18:30:49,malware,60.6524,56.8439,60.6524,56.8439
2023-12-06 18:30:49,malware,-97.822,37.751,60.6524,56.8439
2023-12-06 18:30:49,malware,37.6068,55.7386,60.6524,56.8439
2023-12-06 18:30:49,exploit,5.3861,43.2951,34.8205,32.1678
2023-12-06 18:30:49,exploit,28.0583,-26.2309,28.0583,-26.2309
2023-12-06 18:30:49,exploit,28.0583,-26.2309,28.0583,-26.2309
2023-12-06 18:30:49,exploit,28.0583,-26.2309,28.0583,-26.2309
2023-12-06 18:30:49,exploit,28.0583,-26.2309,28.0583,-26.2309
2023-12-06 18:30:49,malware,37.6068,55.7386,139.0181,37.9022
2023-12-06 18:30:49,exploit,-97.822,37.751,-9.1373,38.731
2023-12-06 18:30:49,exploit,-97.822,37.751,-9.1373,38.731
2023-12-06 18:30:49,exploit,-111.9439,40.4953,-9.1373,38.731
2023-12-06 18:30:49,exploit,-83.0495,42.3327,-9.1373,38.731
2023-12-06 18:30:49,exploit,-9.1359,38.7057,-9.1373,38.731
2023-12-06 18:30:49,exploit,8.3504,50.0619,-9.1373,38.731
2023-12-06 18:30:49,exploit,4.85,45.748,-9.1373,38.731
2023-12-06 18:30:49,exploit,-93.6124,41.6021,-9.1373,38.731
2023-12-06 18:30:49,exploit,-97.822,37.751,-9.1373,38.731
2023-12-06 18:30:49,exploit,-97.822,37.751,-9.1373,38.731
2023-12-06 18:30:49,exploit,9.491,51.2993,-9.1373,38.731
2023-12-06 18:30:49,exploit,-97.822,37.751,-9.1373,38.731
2023-12-06 18:30:49,exploit,-97.822,37.751,-9.1373,38.731
2023-12-06 18:30:49,exploit,-7.7019,40.4152,-9.1373,38.731
2023-12-06 18:30:49,exploit,2.3387,48.8582,-9.1373,38.731
2023-12-06 18:30:49,exploit,-97.822,37.751,-9.1373,38.731
2023-12-06 18:30:49,exploit,-97.822,37.751,-97.822,37.751
2023-12-06 18:30:49,exploit,-97.822,37.751,-94.7713,38.8715
2023-12-06 18:30:49,exploit,-97.822,37.751,-116.587,31.8508
2023-12-06 18:30:49,exploit,-111.8686,40.8792,-116.587,31.8508
2023-12-06 18:30:49,exploit,-77.2481,38.6583,-73.631,45.5059
2023-12-06 18:30:49,exploit,-97.822,37.751,-73.631,45.5059
2023-12-06 18:30:49,exploit,-75.3654,39.8858,-73.631,45.5059
2023-12-06 18:30:49,exploit,-97.822,37.751,-73.631,45.5059
2023-12-06 18:30:49,exploit,-97.822,37.751,-73.631,45.5059
2023-12-06 18:30:49,exploit,-79.4057,43.709,-73.631,45.5059
2023-12-06 18:30:49,exploit,-79.3623,43.6547,-73.631,45.5059
2023-12-06 18:30:49,exploit,-97.822,37.751,-73.631,45.5059
2023-12-06 18:30:49,exploit,-79.4057,43.709,-73.631,45.5059
2023-12-06 18:30:49,exploit,-97.822,37.751,-73.631,45.5059
2023-12-06 18:30:49,exploit,-97.822,37.751,-117.6105,33.9243
2023-12-06 18:30:49,exploit,19.9343,50.0583,121.5324,25.0504
2023-12-06 18:30:49,exploit,8.1551,47.1449,7.5849,47.5766
2023-12-06 18:30:49,exploit,-118.2441,34.0544,-117.6105,33.9243
2023-12-06 18:30:49,exploit,-97.822,37.751,-117.6105,33.9243
2023-12-06 18:30:49,exploit,-97.822,37.751,-117.6105,33.9243
2023-12-06 18:30:49,exploit,-118.244,34.0544,-117.6105,33.9243
2023-12-06 18:30:49,exploit,-118.244,34.0544,-117.6105,33.9243
2023-12-06 18:30:50,exploit,-58.6342,-34.4549,-46.6409,-23.6283
2023-12-06 18:30:50,exploit,-95.8517,41.2591,-46.6409,-23.6283
2023-12-06 18:30:50,exploit,-6.2591,53.3379,-46.6409,-23.6283
2023-12-06 18:30:50,exploit,-74.0247,40.793,-46.6409,-23.6283
2023-12-06 18:30:50,exploit,-74.7822,40.2381,-46.6409,-23.6283
2023-12-06 18:30:50,exploit,-74.7822,40.2381,-46.6409,-23.6283
2023-12-06 18:30:50,exploit,-77.1674,39.0828,-46.6409,-23.6283
2023-12-06 18:30:50,exploit,18.4811,-34.0486,-69.8965,18.4615
2023-12-06 18:30:50,exploit,18.056,59.3247,12.5126,41.8904
2023-12-06 18:30:50,exploit,-96.8022,32.7797,-93.6124,41.6021
2023-12-06 18:30:50,exploit,-97.822,37.751,3.1238,51.3193
2023-12-06 18:30:50,exploit,-99.1729,19.3179,-100.2783,25.7633
2023-12-06 18:30:50,exploit,-99.1729,19.3179,-100.2783,25.7633
2023-12-06 18:30:50,exploit,-99.1729,19.3179,-100.2783,25.7633
2023-12-06 18:30:50,exploit,-99.1729,19.3179,-100.2783,25.7633
2023-12-06 18:30:50,exploit,-99.1729,19.3179,-100.2783,25.7633
2023-12-06 18:30:50,exploit,-99.1729,19.3179,-100.2783,25.7633
2023-12-06 18:30:50,exploit,-99.1729,19.3179,-100.2783,25.7633
2023-12-06 18:30:50,malware,-97.822,37.751,-9.1373,38.731
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:50,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:50,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:50,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-81.4368,42.9454,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-97.822,37.751,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,exploit,-94.5778,39.1027,77.5855,12.9634
2023-12-06 18:30:51,malware,-97.822,37.751,135.7796,34.6493
2023-12-06 18:30:51,exploit,-38.8025,-3.7822,-38.8025,-3.7822
2023-12-06 18:30:51,exploit,79.0011,21.9974,78.8317,14.4804
2023-12-06 18:30:51,exploit,50.1509,53.2061,30.2618,59.8983
2023-12-06 18:30:51,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:51,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:52,exploit,37.6068,55.7386,30.2618,59.8983
2023-12-06 18:30:53,exploit,-6.2591,53.3379,10.859,59.955
2023-12-06 18:30:53,exploit,8.6843,50.1188,10.859,59.955
2023-12-06 18:30:53,exploit,-94.5778,39.1027,10.859,59.955
2023-12-06 18:30:53,exploit,-70.6536,-33.4521,-70.6536,-33.4521
2023-12-06 18:30:53,exploit,-47.0565,-22.9035,-70.6536,-33.4521
2023-12-06 18:30:53,exploit,5.3861,43.2951,34.7237,31.8188
2023-12-06 18:30:53,exploit,113.722,34.7732,114.1657,22.2578
2023-12-06 18:30:53,exploit,-97.822,37.751,38,1
2023-12-06 18:30:53,exploit,-97.822,37.751,38,1
2023-12-06 18:30:53,exploit,-97.822,37.751,38,1
2023-12-06 18:30:53,exploit,-94.5778,39.1027,38,1
2023-12-06 18:30:53,exploit,-94.5778,39.1027,38,1
2023-12-06 18:30:53,exploit,-97.822,37.751,38,1
2023-12-06 18:30:53,exploit,-94.5778,39.1027,38,1
2023-12-06 18:30:53,exploit,-97.822,37.751,38,1
2023-12-06 18:30:53,exploit,-94.5778,39.1027,38,1
2023-12-06 18:30:53,exploit,-97.822,37.751,38,1
2023-12-06 18:30:53,exploit,-94.5778,39.1027,38,1
2023-12-06 18:30:53,exploit,-97.822,37.751,38,1
2023-12-06 18:30:53,exploit,-94.5778,39.1027,38,1
2023-12-06 18:30:53,malware,-97.822,37.751,-96.1844,38.4186
2023-12-06 18:30:53,exploit,17.6343,59.8551,18.2924,59.2328
2023-12-06 18:30:53,exploit,4.8883,52.3716,4.8883,52.3716
2023-12-06 18:30:53,exploit,-111.9956,33.4656,4.8883,52.3716
